162	42,76481	43,1204	53,80251	40,65657	145,57053	136,71982	173,28240	148,25482	2,3877	197,20634	98,8606	106,10998	51,76185	33,45961	16,25039	102,80855	143,31939
163	85,42194	126,12104	103,68569	114,56328	33,41925	66,4580	162,72530	148,16836	18,59624	47,25558	129,79996	102,13354	131,72605	159,5553	195,56987	26,43023	117,60815
164	13,7984	55,79656	106,57633	66,78892	163,72953	126,7660	180,34790	75,11798	26,48368	141,57608	37,37345	47,80073	129,27015	60,21448	107,16175	51,55845	6,70825
165	197,17459	17,4915	154,69702	4,56097	11,75020	170,68946	155,62935	150,65766	177,41760	93,41254	112,14786	140,13581	41,24838	9,14173	48,19665	88,26736	167,19467
166	86,26514	135,15847	128,23981	167,53624	104,70196	163,37401	158,441	117,43322	122,12865	109,3874	139,51165	116,5072	182,30630	126,45232	93,75019	131,62890	185,60395
167	124,71761	107,39352	29,17079	16,43060	104,18837	144,70013	155,29059	59,31058	7,27883	174,55852	38,8823	38,8452	149,78929	148,43981	113,29426	47,71188	114,47180
168	103,35182	43,66064	160,72667	171,80372	143,43065	154,56680	152,12146	32,72834	55,46558	62,5618	113,9180	79,20561	117,47554	1,41803	182,28943	200,12094	113,67437
169	79,73291	11,38104	96,66885	44,39457	167,42472	4,25674	40,62325	160,10379	108,25190	104,19855	13,63501	193,33832	103,7269	42,52623	32,72188	173,35242	13,24878
170	130,4705	194,7564	69,54871	163,75375	92,75190	42,6218	116,39425	184,16698	9,48600	24,33576	188,31701	63,54984	125,54645	110,12741	82,61014	102,75328	6,74081
171	9,36746	126,28028	60,69761	83,15824	44,54347	8,5340	2,35791	187,27989	185,64474	86,57914	117,9416	51,80846	79,80532	39,49304	91,70025	197,63787	38,48052
172	121,22547	86,71609	13,14443	115,72831	91,77798	131,21425	36,14901	159,28341	6,41106	63,49270	166,41813	93,22222	162,37097	181,649	135,25470	32,32582	86,33137
173	175,30368	109,79558	121,30052	142,38539	10,13190	160,13216	120,20153	59,35697	74,37173	44,30812	88,76316	58,44395	15,19657	116,23443	189,53012	54,28877	30,68463
174	197,339	174,70293	86,59241	25,70571	84,69323	25,20727	40,19602	8,28168	142,31138	77,69897	102,67017	58,46470	133,45291	57,50641	86,29481	84,25775	192,72813
175	185,3725	5,52304	12,70839	42,30543	35,2102	139,79652	22,6122	113,78649	91,8367	59,13096	172,56822	24,11198	170,54301	158,33734	78,62460	96,24896	77,66387
176	95,9515	80,42813	100,56396	189,7885	27,60807	89,61875	162,46211	178,44489	171,37016	82,72216	11,60153	76,35053	153,32837	66,61097	194,28209	187,20874	63,12289
177	10,80651	120,43613	179,70812	90,77697	68,2745	32,76404	37,41249	100,63972	73,21851	136,78291	136,14227	50,11457	89,21027	68,64204	24,1387	156,60243	137,2935
178	187,70257	146,67137	149,11693	98,7779	20,23502	61,67023	154,59829	59,73602	89,15497	189,52132	188,57588	78,27188	43,47307	115,17444	191,62966	115,66534	67,2775
179	38,60677	71,5900	72,45926	171,8461	199,38591	158,18998	49,16605	45,19126	150,21434	60,31415	153,13736	93,7119	193,78517	87,42042	77,6951	162,3169	150,80375
180	30,26159	122,7092	87,20367	21,53550	33,10586	4,35432	70,10708	198,47606	158,71859	141,30557	148,23019	90,17389	66,5714	84,39768	169,19305	159,25753	73,79044
181	66,74560	47,56896	151,18422	47,62085	127,80191	200,24903	148,8915	30,48996	29,56264	186,55904	26,42406	21,40147	76,41119	18,16556	60,21542	132,64046	192,68274
182	152,72480	80,67059	69,16451	17,33546	174,23389	18,6192	192,75669	116,32760	84,7514	47,907	153,71385	69,4533	102,58793	141,72959	13,26282	46,15211	72,19014
183	114,1292	143,66988	176,26732	119,3030	18,65614	141,67007	147,15485	73,48741	7,58768	105,77720	65,56038	71,27965	98,1861	154,18923	166,18151	62,41004	72,55880
184	21,49883	79,46327	113,74582	110,22518	91,44122	57,35960	42,2129	140,71704	3,13200	181,56536	199,3194	127,48274	70,13364	140,79634	22,13313	184,31629	10,24316
185	62,35789	24,73815	150,80755	71,64435	82,41527	17,31895	161,52875	121,28509	87,73770	113,10340	111,77033	136,38407	109,9218	175,27186	13,19770	123,28145	177,67320
186	62,38597	181,58100	102,6155	7,13742	31,8751	91,60773	49,59456	17,48697	64,25076	70,19007	22,21736	164,63843	195,42088	25,30252	65,19154	173,34892	44,49400
187	63,74616	22,21200	29,8074	35,51775	188,32453	13,57615	28,55168	160,26303	49,38125	172,26220	197,79973	59,7622	51,75978	173,65185	86,4100	40,57093	175,64199
188	22,10201	11,62547	89,55504	168,54385	175,77995	147,57294	103,17305	120,69708	16,903	59,64803	72,68479	37,28255	152,28492	50,12504	23,11979	172,32191	143,13867
189	139,715	113,66546	200,46327	85,7686	172,25127	100,79507	130,74443	111,41593	170,75393	169,2062	5,9331	193,39941	46,34296	155,59650	109,18491	181,44499	34,68146
190	68,76621	90,18246	90,11686	137,37148	31,28026	7,55070	9,13841	136,4894	152,61102	80,16360	193,31139	103,19902	153,53649	115,50865	11,25030	141,41654	43,64715
191	101,3123	131,35025	90,71098	169,70429	132,63748	133,54056	132,37242	3,59773	59,60087	31,50113	21,38615	148,73579	145,71163	161,14497	133,81140	146,45774	197,61218
192	76,29593	174,27302	25,1096	6,49824	55,62946	184,74993	175,47256	71,453	32,10057	155,45516	117,14346	182,67988	127,63900	76,58352	58,23375	109,78293	36,44146
193	54,50014	96,7957	100,71724	91,79011	78,31892	4,48323	41,2389	130,35171	127,78910	11,31385	88,54336	83,36464	88,9426	185,75639	102,32943	14,41180	105,76122
194	76,33816	90,45439	155,71360	30,39211	98,80144	161,56354	15,63150	40,17860	172,50878	132,65229	162,4738	144,20878	176,15036	60,56235	112,19294	153,21574	181,62569
195	20,20381	116,7351	148,13059	19,57935	24,7980	120,58389	132,2839	160,77824	14,10334	99,3992	24,20282	53,17216	197,62127	157,12828	32,68783	194,24409	102,40446
196	63,30151	180,41771	44,78450	106,8033	188,3118	86,47590	64,2471	87,37591	140,74851	63,64619	41,37013	57,52165	191,65903	109,41798	47,46305	53,36217	132,40135
197	73,33697	11,14822	152,68407	148,78903	185,50462	129,6319	104,53422	35,9523	55,616	77,724	47,80042	94,30285	10,31240	98,59090	30,43878	119,59197	81,45399
198	158,26506	84,46808	59,59499	106,19058	169,20197	99,37603	97,6376	135,79025	156,59468	80,61149	91,75263	10,57436	111,55527	34,80287	30,36969	46,37324	147,38362
199	69,7361	13,31330	165,49621	31,64028	37,74816	166,44397	54,39968	58,33059	110,46375	18,61986	74,58137	126,67617	171,47295	7,18225	121,8753	54,24988	131,66540
200	22,29438	165,6831	101,78895	97,55509	124,40119	49,26341	56,6781	23,67994	134,73075	24,68799	178,35371	144,78061	197,6104	23,1423	134,15700	55,44939	91,28923
